model,mass_GeV,coupling_GeV_inv,coupling_squared_GeV_inv2,ctau_m,unit_coupling_ctau_m,yield_per_PoT_per_coupling_squared,N_LLP_total,epsilon_polar,epsilon_azimuthal,mean_P_decay,sum_P_decay,visible_Br,sampled_inside_volume,N_events,N_events_gt_3,N_events_gt_10,N_events_gt_30,N_events_gt_100,log10_N_events
ALP-photon-cascades,0.7090930978140025,0.0008111308307896,6.579332246575682e-07,1.6669268867215524e-07,1.096726581849112e-13,0.0001663891898319,65683785728.56592,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0009589990607459,9.196791985117045e-07,1.192509935664435e-07,1.096726581849112e-13,0.0001663891898319,91814806047.38016,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0011338235012178,1.2855557319138978e-06,8.531147694517588e-08,1.096726581849112e-13,0.0001663891898319,128341546030.16196,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0013405182387914,1.7969891485325922e-06,6.10313413825949e-08,1.096726581849112e-13,0.0001663891898319,179399741136.65573,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0015848931924611,2.511886431509572e-06,4.3661471637075996e-08,1.096726581849112e-13,0.0001663891898319,250770448973.20477,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0018738174228603,3.5111917342151275e-06,3.123516642973267e-08,1.096726581849112e-13,0.0001663891898319,350534608800.3572,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0022154122125811,4.908051271653841e-06,2.234545894382137e-08,1.096726581849112e-13,0.0001663891898319,489988004846.4095,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0026192793448156,6.860624286177782e-06,1.5985813186982207e-08,1.096726581849112e-13,0.0001663891898319,684920230030.9966,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0030967709969353,9.58999060745995e-06,1.1436159082324651e-08,1.096726581849112e-13,0.0001663891898319,957402460602.6,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.003661308835364,1.340518238791473e-05,8.181362626127726e-09,1.096726581849112e-13,0.0001663891898319,1338286462244.567,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.004328761281083,1.87381742286038e-05,5.852899906197693e-09,1.096726581849112e-13,0.0001663891898319,1870697777296.0684,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0051178895502107,2.6192793448156274e-05,4.187131029074377e-09,1.096726581849112e-13,0.0001663891898319,2614918608764.1543,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0060508750072729,3.661308835364025e-05,2.995449526835859e-09,1.096726581849112e-13,0.0001663891898319,3655213265044.063,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0071539426543764,5.117889550210738e-05,2.142927413906289e-09,1.096726581849112e-13,0.0001663891898319,5109368975452.938,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.0084580982817513,7.15394265437648e-05,1.533037983157694e-09,1.096726581849112e-13,0.0001663891898319,7142032334194.381,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7090930978140025,0.01,0.0001,1.0967265818491119e-09,1.096726581849112e-13,0.0001663891898319,9983351389915.305,0.8819152039813225,0.90285,0.0,0.0,0.9999999999999996,90285,0.0,,,,,
ALP-photon-cascades,0.7900654201771018,1e-10,1e-20,7924477.3397651585,7.924477339765161e-14,0.000117747090438,0.0007064825426283,0.8743518089300194,0.95003,3.9984855813364373e-07,0.0379868125683705,1.0000000000000002,95003,2.346499692177818e-10,,,,,
ALP-photon-cascades,0.7900654201771018,1.1822988651687062e-10,1.3978306065792105e-20,5669125.645458605,7.924477339765161e-14,0.000117747090438,0.0009875429210997,0.8743518089300194,0.95003,5.589204009935025e-07,0.0530991148555857,1.0000000000000002,95003,4.5848958498562525e-10,,,,,
ALP-photon-cascades,0.7900654201771018,1.3978306065792104e-10,1.9539304046896035e-20,4055659.976806606,7.924477339765161e-14,0.000117747090438,0.0013804177204238,0.8743518089300194,0.95003,7.812757470095938e-07,0.0742235397931524,1.0000000000000002,95003,8.95856400764767e-10,,,,,
ALP-photon-cascades,0.7900654201771018,1.652653539856691e-10,2.731263722800852e-20,2901395.8899724185,7.924477339765161e-14,0.000117747090438,0.0019295901394728,0.8743518089300194,0.95003,1.0920905727091474e-06,0.1037518806790871,1.0000000000000002,95003,1.750440132227863e-09,,,,,
ALP-photon-cascades,0.7900654201771018,1.9539304046896109e-10,3.817844026370508e-20,2075641.981450637,7.924477339765161e-14,0.000117747090438,0.0026972401551085,0.8743518089300194,0.95003,1.526556497069993e-06,0.1450274468911405,1.0000000000000002,95003,3.420235662806479e-09,,,,,
ALP-photon-cascades,0.7900654201771018,2.3101297000831578e-10,5.336699231206302e-20,1484902.3706314284,7.924477339765161e-14,0.000117747090438,0.0037702848421051,0.8743518089300194,0.95003,2.133865185128938e-06,0.2027235941828045,1.0000000000000002,95003,6.6828955340935145e-09,,,,,
ALP-photon-cascades,0.7900654201771018,2.731263722800841e-10,7.459801523487911e-20,1062290.6406844973,7.924477339765161e-14,0.000117747090438,0.0052702195478162,0.8743518089300194,0.95003,2.982777749572524e-06,0.2833728345426385,1.0000000000000002,95003,1.3057893878752408e-08,,,,,
ALP-photon-cascades,0.7900654201771018,3.2291699999439035e-10,1.042753888853771e-19,759956.6325737708,7.924477339765161e-14,0.000117747090438,0.0073668741873296,0.8743518089300194,0.95003,4.16940959682955e-06,0.3961064199275977,1.0000000000000002,95003,2.5514164259233843e-08,,,,,
ALP-photon-cascades,0.7900654201771018,3.8178440263705076e-10,1.4575933009692972e-19,543668.6169245836,7.924477339765161e-14,0.000117747090438,0.0102976422138677,0.8743518089300194,0.95003,5.828111866139015e-06,0.5536881116188048,1.0000000000000002,95003,4.9852760331795914e-08,,,,,
ALP-photon-cascades,0.7900654201771018,4.5138326597689747e-10,2.037468528039706e-19,388937.410846266,7.924477339765161e-14,0.000117747090438,0.0143943594621464,0.8743518089300194,0.95003,8.146680945081632e-06,0.7739591298255903,1.0000000000000002,95003,9.740843916053117e-08,,,,,
ALP-photon-cascades,0.7900654201771018,5.336699231206302e-10,2.8480358684357935e-19,278243.59333358624,7.924477339765161e-14,0.000117747090438,0.0201208762182914,0.8743518089300194,0.95003,1.138761705100578e-05,1.081857782696702,1.0000000000000002,95003,1.9032825939416437e-07,,,,,
ALP-photon-cascades,0.7900654201771018,6.309573444801941e-10,3.981071705534985e-19,199053.87106561172,7.924477339765161e-14,0.000117747090438,0.0281255766091197,0.8743518089300194,0.95003,1.5917836717501684e-05,1.5122422416728123,1.0000000000000002,95003,3.718853008563909e-07,,,,,
ALP-photon-cascades,0.7900654201771018,7.45980152348794e-10,5.564863876983301e-19,142401.99787350412,7.924477339765161e-14,0.000117747090438,0.0393147918119158,0.8743518089300194,0.95003,2.225019915622348e-05,2.113835670438699,1.0000000000000002,95003,7.266301521950764e-07,,,,,
ALP-photon-cascades,0.7900654201771018,8.819714875603577e-10,7.778737048694305e-19,101873.5726655694,7.924477339765161e-14,0.000117747090438,0.0549554192859857,0.8743518089300194,0.95003,3.110154006188355e-05,2.9547396104991237,1.0000000000000002,95003,1.4197633231585368e-06,,,,,
ALP-photon-cascades,0.7900654201771018,1.0427538888537664e-09,1.0873356727196534e-18,72879.76968459415,7.924477339765161e-14,0.000117747090438,0.0768183670753442,0.8743518089300194,0.95003,4.347376761410582e-05,4.130138344642895,1.0000000000000002,95003,2.774060211077628e-06,,,,,
ALP-photon-cascades,0.7900654201771018,1.2328467394420635e-09,1.519911082952927e-18,52137.769298775405,7.924477339765161e-14,0.000117747090438,0.1073790646453528,0.8743518089300194,0.95003,6.076717127527758e-05,5.773063572665196,1.0000000000000002,95003,5.420160781081824e-06,,,,,
ALP-photon-cascades,0.7900654201771018,1.457593300969297e-09,2.124578231030572e-18,37299.06116905483,7.924477339765161e-14,0.000117747090438,0.1500977430671231,0.8743518089300194,0.95003,8.493871125235486e-05,8.069432385107469,1.0000000000000002,95003,1.0590180488824976e-05,,,,,
ALP-photon-cascades,0.7900654201771018,1.723310905613508e-09,2.9698004774064497e-18,26683.534466549983,7.924477339765161e-14,0.000117747090438,0.2098112192376871,0.8743518089300194,0.95003,0.0001187230907859,11.279049793941295,1.0000000000000002,95003,2.069128364978585e-05,,,,,
ALP-photon-cascades,0.7900654201771018,2.037468528039706e-09,4.151278002752286e-18,19089.24753897776,7.924477339765161e-14,0.000117747090438,0.2932805438541399,0.8743518089300194,0.95003,0.000165941407506,15.764931537296569,1.0000000000000002,95003,4.042607290868836e-05,,,,,
ALP-photon-cascades,0.7900654201771018,2.408896728518308e-09,5.802783448666209e-18,13656.338220904365,7.924477339765161e-14,0.000117747090438,0.4099565205135165,0.8743518089300194,0.95003,0.0002319318726722,22.03422369947746,1.0000000000000002,95003,7.898084312353577e-05,,,,,
ALP-photon-cascades,0.7900654201771018,2.8480358684358052e-09,8.111308307896889e-18,9769.666050111991,7.924477339765161e-14,0.000117747090438,0.5730497717405112,0.8743518089300194,0.95003,0.0003241504719309,30.795267284857296,1.0000000000000002,95003,0.0001542987950625,,,,,
ALP-photon-cascades,0.7900654201771018,3.367229575211422e-09,1.1338235012178496e-17,6989.163067491025,7.924477339765161e-14,0.000117747090438,0.8010265100321168,0.8743518089300194,0.95003,0.0004530078316503,43.037103030273656,1.0000000000000002,95003,0.0003014228223846,,,,,
ALP-photon-cascades,0.7900654201771018,3.981071705534969e-09,1.584893192461111e-17,5000.0071786917,7.924477339765161e-14,0.000117747090438,1.1196993724042217,0.8743518089300194,0.95003,0.0006330336397533,60.14009487748943,1.0000000000000002,95003,0.0005887782475332,,,,,
ALP-photon-cascades,0.7900654201771018,4.7068165596092395e-09,2.215412212581176e-17,3576.9764627831287,7.924477339765161e-14,0.000117747090438,1.5651500529141549,0.8743518089300194,0.95003,0.0008844938247262,84.02956683047027,1.0000000000000002,95003,0.001149937714855,,,,,
ALP-photon-cascades,0.7900654201771018,5.5648638769833e-09,3.0967709969353605e-17,2558.948449080482,7.924477339765161e-14,0.000117747090438,2.1878146478524934,0.8743518089300194,0.95003,0.001235630670885,117.38862062609408,1.0000000000000002,95003,0.0022455500435907,,,,,
ALP-photon-cascades,0.7900654201771018,6.579332246575682e-09,4.3287612810830605e-17,1830.6570460227472,7.924477339765161e-14,0.000117747090438,3.0581942762905325,0.8743518089300194,0.95003,0.0017257543652567,163.95184196249082,1.0000000000000002,95003,0.0043839701080365,,,,,
ALP-photon-cascades,0.7900654201771018,7.778737048694303e-09,6.050875007272935e-17,1309.6415527077029,7.924477339765161e-14,0.000117747090438,4.274837560264264,0.8743518089300194,0.95003,0.0024094872087048,228.9085132885874,1.0000000000000002,95003,0.0085559408642223,,,,,
ALP-photon-cascades,0.7900654201771018,9.196791985117045e-09,8.458098281751312e-17,936.9100565859512,7.924477339765161e-14,0.000117747090438,5.975498779891789,0.8743518089300194,0.95004,0.0033625657176321,319.4571934379254,1.0000000000000002,95004,0.0166906421856431,,,,,
ALP-photon-cascades,0.7900654201771018,1.0873356727196556e-08,1.1822988651687063e-16,670.2600817124517,7.924477339765161e-14,0.000117747090438,8.352735084109506,0.8743518089300194,0.95003,0.0046895375520995,445.5201360621151,1.0000000000000002,95003,0.0325373559127399,,,,,
ALP-photon-cascades,0.7900654201771018,1.2855557319139033e-08,1.6526535398566916e-16,479.50021880885714,7.924477339765161e-14,0.000117747090438,11.675708749216293,0.8743518089300194,0.95001,0.0065340265543821,620.7390566928599,1.0000000000000002,95001,0.0633692457166918,,,,,
ALP-photon-cascades,0.7900654201771018,1.519911082952933e-08,2.3101297000831577e-16,343.0317068119553,7.924477339765161e-14,0.000117747090438,16.320663043159197,0.8743518089300194,0.94996,0.0090923102360284,863.733103181761,1.0000000000000002,94996,0.1232547246615,,,,,
ALP-photon-cascades,0.7900654201771018,1.796989148532592e-08,3.22916999994389e-16,245.4029159165623,7.924477339765161e-14,0.000117747090438,22.813522321394125,0.8743518089300194,0.94996,0.0126308789269466,1199.8829745442283,1.0000000000000002,94996,0.2393411909975654,,,,,
ALP-photon-cascades,0.7900654201771018,2.1245782310305677e-08,4.513832659768975e-16,175.55983876838596,7.924477339765161e-14,0.000117747090438,31.889439744722832,0.8743518089300194,0.94995,0.0175035838252559,1662.7529454801866,1.0000000000000002,94995,0.4636185753035748,,,,,
ALP-photon-cascades,0.7900654201771018,2.511886431509582e-08,6.309573444801942e-16,125.59450189606136,7.924477339765161e-14,0.000117747090438,44.57603490183728,0.8743518089300194,0.94994,0.0241745200032988,2296.434353193372,1.0000000000000002,94994,0.8950384295620761,,,,,
ALP-photon-cascades,0.7900654201771018,2.96980047740645e-08,8.81971487560358e-16,89.84958642694043,7.924477339765161e-14,0.000117747090438,62.30974590573127,0.8743518089300194,0.94983,0.0332297492369789,3156.261271775972,1.0000000000000002,94983,1.7195513108453464,,,,,
ALP-photon-cascades,0.7900654201771018,3.511191734215128e-08,1.2328467394420636e-15,64.27787888177777,7.924477339765161e-14,0.000117747090438,87.09846991520482,0.8743518089300194,0.94971,0.0453800699152705,4309.790619923158,1.0000000000000002,94971,3.282108320885305,,,,,
ALP-photon-cascades,0.7900654201771018,4.151278002752295e-08,1.7233109056135084e-15,45.98402594651951,7.924477339765161e-14,0.000117747090438,121.74890703369232,0.8743518089300194,0.94961,0.061436913678532,5834.110759827077,1.0000000000000002,94961,6.21049124538463,,,,,
ALP-photon-cascades,0.7900654201771018,4.908051271653861e-08,2.4088967285183085e-15,32.89670846387606,7.924477339765161e-14,0.000117747090438,170.18434856926274,0.8743518089300194,0.94944,0.0821843801631587,7802.913790210941,1.0000000000000002,94944,11.610813204571215,,,,,
ALP-photon-cascades,0.7900654201771018,5.8027834486661855e-08,3.367229575211422e-15,23.534116586831168,7.924477339765161e-14,0.000117747090438,237.88889119086025,0.8743518089300194,0.94922,0.1081984817197786,10270.41628180483,1.0000000000000002,94922,21.36232026627123,,,,,
ALP-photon-cascades,0.7900654201771018,6.860624286177782e-08,4.70681655960924e-15,16.836172048360112,7.924477339765161e-14,0.000117747090438,332.52837307177606,0.8743518089300194,0.94892,0.1394472759244156,13232.43090701965,1.0000000000000002,94892,38.47286737544298,,,,,
ALP-photon-cascades,0.7900654201771018,8.111308307896874e-08,6.5793322465756826e-15,12.044500935318442,7.924477339765161e-14,0.000117747090438,464.8183374357205,0.8743518089300194,0.94832,0.1748034007148908,16576.956096594527,1.0000000000000002,94832,67.37119536731284,,,,,
ALP-photon-cascades,0.7900654201771018,9.589990607459972e-08,9.196791985117044e-15,8.616566899185234,7.924477339765161e-14,0.000117747090438,649.7372985669134,0.8743518089300194,0.94768,0.2115332061770211,20046.57888298394,1.0000000000000002,94768,113.88441062647004,,,,,
ALP-photon-cascades,0.7900654201771018,1.1338235012178497e-07,1.2855557319139032e-14,6.164242547436972,7.924477339765161e-14,0.000117747090438,908.2226821729296,0.8743518089300194,0.94674,0.244965340382402,23191.84863536353,1.0000000000000002,94674,184.16789516856343,,,,,
ALP-photon-cascades,0.7900654201771018,1.3405182387914728e-07,1.796989148532592e-14,4.409863769203185,7.924477339765161e-14,0.000117747090438,1269.5414627307837,0.8743518089300194,0.94566,0.2690015121295735,25438.39699604525,1.0000000000000002,94566,282.3727887014961,,,,,
ALP-photon-cascades,0.7900654201771018,1.584893192461111e-07,2.5118864315095722e-14,3.154791251849223,7.924477339765161e-14,0.000117747090438,1774.6039129264293,0.8743518089300194,0.9443,0.277570305265765,26210.96392624619,1.0000000000000002,94430,406.6966924122352,,,,,
ALP-photon-cascades,0.7900654201771018,1.873817422860383e-07,3.5111917342151274e-14,2.2569195702257923,7.924477339765161e-14,0.000117747090438,2480.595664043801,0.8743518089300194,0.94227,0.2670498554000723,25163.30672478262,1.0000000000000002,94227,545.7703078036999,,,,,
ALP-photon-cascades,0.7900654201771018,2.215412212581185e-07,4.908051271653862e-14,1.6145873180935326,7.924477339765161e-14,0.000117747090438,3467.45254174812,0.8743518089300194,0.93963,0.2380109433847803,22364.22227326412,1.0000000000000002,93963,678.0325425023373,,,,,
ALP-photon-cascades,0.7900654201771018,2.619279344815628e-07,6.860624286177782e-14,1.1550665084124692,7.924477339765161e-14,0.000117747090438,4846.9112897164,0.8743518089300194,0.93648,0.195643890252874,18321.659034401146,1.0000000000000002,93648,776.4546241047602,,,,,
ALP-photon-cascades,0.7900654201771018,3.096770996935348e-07,9.58999060745995e-14,0.8263279563173705,7.924477339765161e-14,0.000117747090438,6775.160948139896,0.8743518089300194,0.93316,0.1478040310307216,13792.480959662818,1.0000000000000002,93316,817.0492253572064,,,,,
ALP-photon-cascades,0.7900654201771018,3.6613088353640324e-07,1.3405182387914726e-13,0.5911502813202582,7.924477339765161e-14,0.000117747090438,9470.527337810208,0.8743518089300194,0.92938,0.1023454245624871,9511.779067988427,1.0000000000000002,92938,787.6297816761419,,,,,
ALP-photon-cascades,0.7900654201771018,4.328761281083062e-07,1.873817422860387e-13,0.4229055212683648,7.924477339765161e-14,0.000117747090438,13238.192973236297,0.8743518089300194,0.92637,0.064669241420138,5990.76451743733,1.0000000000000002,92637,693.4212862441656,,,,,
ALP-photon-cascades,0.7900654201771018,5.117889550210738e-07,2.619279344815628e-13,0.3025441847373086,7.924477339765161e-14,0.000117747090438,18504.75131379153,0.8743518089300194,0.92304,0.037120036720837,3426.3278694801456,1.0000000000000002,92304,554.3682951908347,,,,,
